quelle,episode,index_string,index_binar
'bechstein','der vater schaffte das kleid und die tochter fiel ihm dankend um den hals und kuesste ihn dreimal und rief nun herzgoldener herzallerliebster vater schenke mir eine gluecksrute und wuenschelgerte so will ich stets dein goldkind sein und alles tun was ich dir an den augen absehen kann','0','0' 
'bechstein','mein kind sprach der vater eine solche gerte habe ich nicht auch wird sie schwer zu bekommen sein doch will ich mein glueck versuchen dich ganz gluecklich zu machen','0','0' 
'bechstein','da verreisete der vater und nahm sein letztes vermoegen mit und forschte nach einer wuenschelgerte aber kein kaufmann hatte dergleichen feil so kam der mann weit in ein fernes land da fand er von ohngefaehr einen alten zauberer und hoerte dass dieser eine wuenschelgerte besitze diesen zauberer suchte der nur zu gute vater auf und trug ihm sein anliegen vor und fragte was die gerte kosten solle','0','0' 
'bechstein','der alte zauberer sprach wenn die menschen wuenschelgerten mit','0','0' 
'bechstein','gelde','0','0' 
'bechstein','kaufen koennten so wuerde es auf erden bald keinen wald mehr geben und wenn auch jedes baeumelein und jedes zweigelein eine solche rute waere der eine solche gerte empfaengt opfert seine seele und stirbt drei tage nachher wenn er sie aus der hand gegeben es waere denn er gaebe sie jemand der auch seine seele dafuer zu opfern gelobt und bereit ist dann geht die seele des besitzers frei aus','0','0' 
'bechstein','gut sprach der vater jener tochter meinem kinde zu liebe scheue ich das verlangte opfer nicht gib mir die gerte  der alte zauberer liess den mann seinen namen in ein buch schreiben und erfuellte sein verlangen die weite reise nach der gerte zehrte den letzten rest des vermoegens des reichen mannes auf der alles an die tochter gewendet aber es war ihm einerlei','0','0' 
'bechstein','sie','0','0' 
'bechstein','nur durch erfuellung aller ihrer wuensche gluecklich zu sehen war sein einziger wunsch und gedanke es ist gut dachte er wenn ich sterbe denn sie wuerde doch noch mehr wuenschen und wenn ich ihr nun keinen wunsch mehr erfuellen koennte wuerde ich selbst sehr ungluecklich sein','0','0' 
'bechstein','mit groesster freude empfing die tochter aus ihres vaters hand den sie mit sehnsucht zurueckerwartete die wuenschelgerte und wusste nicht wie sie ihm danken sollte','0','0' 
'bechstein','aber nach drei tagen hatte die tochter einen neuen wunsch sie hatte von einem ueberaus schoenen prinzen gehoert der in einem fernen lande wohne sehr reich und aller liebe wuerdig sei den wollte sie gern zum gemahl haben','0','0' 
'bechstein','der vater aber sprach meine geliebte tochter ich gab dir alles was ich besitze und fuer deine wuenschelgerte gab ich leib und leben ja meine seele dahin ich scheide von dir schaffe du dir den prinzen selbst den du dir wuenschest lebe gluecklich und denke mein in liebe mit diesen worten neigte der vater sein haupt und verschied seine tochter beweinte ihn aufrichtig und schmerzlich und sprach einen bessern vater hat es nie gegeben  und darin hatte sie sehr recht','0','0' 
'bechstein','als nun der vater dieser tochter zur erde bestattet war blieben ihr nicht verwandte nicht geld und gut da tat sie ein alltagskleid an das war ein kraehenpelz nahm ihr silberkleid ihr goldkleid und ihr diamantkleid und hing alle drei ueber ihre schulter dann nahm sie die wuenschelgerte in die hand und schwang sie und wuenschte sich in die naehe des schlosses darin der geruehmte prinz wohnte da war es als ob ein wind sie sanft erhebe und sie schwebte von der luft getragen eilend zur ferne und war bald in einem parkwalde in dessen naehe sie das prinzenschloss durch die dicken eichbaumstaemme schimmern sah sie schlug mit der gerte an die dickste dieser eichen und wuenschte dass da drinnen ein schrein waere in dem sie ihre kleider aufhaengen koenne und ein stuebchen sich darin umzukleiden und das geschah auch gleich alles sie verstellte nun ihre gestalt in die eines knaben und trat mit dem kraehenpelze angetan in das prinzenschloss der geruch feiner speisen fuehrte sie der kueche zu dort bot sie dem koch ihre dienste an als ein eltern und heimatloser knabe','0','0' 
'bechstein','wohlan sprach der koch du sollst mein aschenpuester werden sollst frueh die feuer anschueren und am tage unterhalten und sorgen dass keine asche umher falle dafuer sollst du dich alle tage satt essen musst aber auch des gnaedigsten herrn prinzen roecke ausbuersten und seine stiefeln putzen und glaenzend machen  das maedchen wartete als knabe ihres amtes und sahe nach einigen tagen den prinzen der von der jagd kam dem kuechengang entlang schritt und einen vogel den er geschossen in die kueche warf damit derselbe gebraten werde der prinz war so schoen und herrlich von gestalt und ansehen dass aschenpuester alsbald eine heftige liebe zu ihm fuehlte gar zu gerne waere sie ihm genaht doch wollte sich das nicht schicken da hoerte sie drueben auf einem nachbarschlosse werde eine fuerstliche hochzeit gehalten die daure drei tage lang und da sei der prinz der vornehmste gast und fahre taeglich hinueber zum tanze alles volk und wer vom schlossgesinde nur immer konnte lief hinueber die pracht der festlichkeiten mit anzusehen da bat aschenpuester den koch ihr doch auch zu erlauben hinueber zu gehen und dem tanze zuzusehen denn die kueche sei in ordnung jedes feuer geloescht jedes fuenklein tot und die asche wohl verwahrt der koch erlaubte seinem diener sich das erbetene vergnuegen zu gewaehren aschenpuester eilte nach ihrer eiche kleidete sich in das silberne kleid und verwandelte ihre knabengestalt in die eigene dann schlug sie an einen stein mit ihrer wuenschelgerte da wurde ein galawagen daraus und ruehrte an ein paar rosskaefer daraus wurden stattliche pechschwarze rosse und ein grasfrosch wurde zum kutscher und ein gruener laubfrosch zum livreejaeger in den wagen setzte sich aschenpuester und heidi ging es fort als floegen wir davon in den tanzsaal trat die stattliche jungfrau und von ihrer schoenheit war alles geblendet der prinz gewann sie gleich lieb und zog sie zum tanze auf sie tanzte entzueckend und war sehr gluecklich aber nach einigen reigen schwand sie aus dem saale bestieg ihren draussen harrenden wagen schwang ihre gerte und rief','0','0' 
'bechstein','hinter mir dunkel und vor mir klar','0','0' 
'bechstein','dass niemand sehe wohin ich fahr','0','0' 
'bechstein','es sah es auch niemand wohin sie fuhr aber der prinz war ueber das schnelle verschwinden seiner schoenen taenzerin sehr unruhig und da auf alle seine fragen wer sie gewesen und woher sie sei niemand auskunft geben konnte so verbrachte er die nacht in grosser unruhe die sich am morgen in einen schrecklichen missmut und in die ueble stimmung verwandelte von der selbst prinzen bisweilen befallen werden koennen','0','0' 
'bechstein','der koch brachte des prinzen stiefeln in die kueche und klagte ueber dessen misslaune indem er die stiefeln aschenpuester zum putzen und wichsen uebergab sie uebernahm diese arbeit und wichste die stiefeln so schoen dass der kater sich mit wohlgefallen darin spiegelte und seinem ich im spiegel einen kuss gab davon verschwand an der stelle wo der kater sich gekuesst der glanz','0','0' 
'bechstein','als aschenpuester nun in ihrer knabengestalt und im kraehenpelze in des prinzen zimmer trat und die stiefeln hineinstellte sah der prinz gleich den matten fleck nahm den stiefel warf ihn ihr an den kopf und schrie du bengel von aschenpuester wirst du wohl besser stiefeln putzen lernen','0','0' 
'bechstein','aschenpuester hob den stiefel auf und machte ihn wieder durchweg glaenzend und schwieg','0','0' 
'bechstein','abends fuhr der prinz abermals zum tanze und aschenpuester erbat noch einmal urlaub da aschenpuester am vorigen abende bald wieder gekommen und nicht ueber die zeit ausgeblieben war wie manches dienstgesinde gerne tut so gewaehrte der koch wiederum die bitte  und nun ging aschenpuester zu ihrem schrein und kaemmerlein in der eiche und tat das goldene kleid an schuf sich mit der wuenschelgerte einen neuen wagen neue rosse neue bedienung und fuhr zum schlosse hinueber dort war bereits der prinz aber verstimmt alles fehlte weil','0','0' 
'bechstein','sie','0','0' 
'bechstein','fehlte da trat sie ein strahlend wie eine koenigin er eilte auf sie zu und fuehrte sie zum tanze o wie gluecklich machte ihn ihr holdes laecheln ihr sinniges gespraech ihre heitere schelmische neckelust viel hatte er heute zu fragen unter andern wo sie her sei lachend antwortete aschenpuester aus','0','0' 
'bechstein','stiefelschmeiss','0','0' 
'bechstein','eine kurze stunde weilte aschenpuester beim tanze  mit einem male war sie aus dem saale verschwunden rasch sass sie wieder in ihrem wagen und sprach ihr zauberwort','0','0' 
'bechstein','hinter mir dunkel und vor mir klar','0','0' 
'bechstein','dass niemand sehe wohin ich fahr','0','0' 
'bechstein','des prinzen blick suchte vergebens die geliebte gestalt nach ihr fragend wandte er sich an diesen und jenen der hochzeitgaeste niemand kannte sie er fragte seinen geheimen rat der mit ihm als sein begleiter gekommen war sagen sie mir doch mein lieber geheimerat wo liegt der ort oder das schloss','0','0' 
'bechstein','stiefelschmeiss','0','0' 
'bechstein','der geheimerat machte eine tiefe verbeugung und antwortete durchlauchtigster prinz hoechstdieselben geruhen stiefelschmeiss  o ja das liegt  das liegt  in  in  fatal nun faellt es mir im augenblicke nicht ein wo es liegt sollte es wirklich einen ort oder ein schloss dieses seltsamen namens geben wo sollte selbiges liegen eure durchlaucht','0','0' 
'bechstein','der prinz drehte dem sprecher den ruecken zu und murmelte aergerlich durch die zaehne ich lasse diesem geheimerat jaehrlich dreitausend taler gehalt auszahlen und nun weiss er nicht einmal wo stiefelschmeiss liegt  es ist schauderhaft','0','0' 
'bechstein','daraus erklaerte sich von selbst dass als die morgenroete des naechsten tages rosig emporstieg die laune des prinzen dennoch keine rosenfarbene war er hatte keine ruhe wollte frueh schon ausgehen zog seinen rock an den aschenpuester rein gebuerstet hatte entdeckte darauf einige staeubchen rief nach einer buerste und stampfte mit dem fusse eilend lief aschenpuester im kraehenpelze mit der buerste herbei der prinz war aber so schrecklich boese dass er ihr die buerste aus der hand riss sie ihr an den kopf warf und ihr zuschrie sie solle ein anderesmal gleich besser buersten','0','0' 
'bechstein','am letzten abende des nachbarlichen hochzeitfestes lief wieder alles hinueber zum schlosse und auch der prinz fuhr wieder hin da bat aschenpuester zum drittenmal um erlaubnis auch zusehen zu duerfen darueber schuettelte der koch sehr den kopf dass der junge so neugierig sei doch dachte er jugend hat nicht tugend und sagte es ist heute das letztemal laufe hin','0','0' 
'bechstein','aschenpuester lief geschwinde in den park in die eiche zog das demantkleid an zauberte sich wieder rosse und wagen kutscher und lakaien und er schien wie ein lebendiger schoenheitsstrahl beim feste der prinz tanzte vor allem mit ihr und nur mit ihr und fragte sie zaertlich wie sie denn heisse aschenpuester laechelte schelmisch und antwortete','0','0' 
'bechstein','cinerosa buerstankopf','0','0' 
'bechstein','den vornamen der auf rosa ausging fand der prinz zumal er kein latein verstand sehr schoen den zunamen aber befremdlich  er hatte diese gewiss reiche und angesehene familie noch nie nennen hoeren doch sprach der von liebe bezwungen indem er ihr seinen ring an einen finger schob wer du auch sein magst schoenste cinerosa mit diesem ringe verlobe ich mich dir  mit hoher schamroete auf den wangen blickte aschenpuester zur erde und zitterte gleich darauf entfernte sie sich als der prinz nur einen augenblick seine augen anderswohin wandte schnell sass sie im wagen aber der prinz hatte soeben befehl gegeben den seinen dicht hinter dem ihren aufzufahren damit er ihr folgen koenne aschenpuester schwang ihre wuenschelgerte und sprach','0','0' 
'bechstein','hinter mir dunkel und vor mir klar','0','0' 
'bechstein','dass niemand sehe wohin ich fahr','0','0' 
'bechstein','und da rollte sie hin  rasch sass jetzt auch der prinz in seinem wagen und rollte ihr nach aber da war ihr wagen nicht mehr zu sehen gleichwohl hoerte man dessen raeder rollen und so folgte der wagenlenker des prinzen diesem schall der tanz hatte diesesmal am laengsten gedauert schon zog der fruehe morgen daemmernd heran die stunde war bereits da in der die kuechenarbeit begann aschenpuester zauberte schnell ihren wagen und ihre bedienung fort und hatte nicht zeit sich erst umzukleiden sie verbarg daher eiligst ihr demantkleid unter dem kraehenpelze und eilte in die kueche der prinz aber welcher dem wagen des herrlichen maedchens nachgefahren war sah sich mit verwunderung dicht vor seinem eigenen schlosse und wusste nicht wie ihm geschah war daher wieder sehr missmutig und dazu sehr unmustern und uebernaechtig','0','0' 
'bechstein','unser prinz ist gar nicht wohl auf sagte zu aschenpuester der koch er muss ein kraftsuepplein haben oder eine chocolade  zuende rasch feuer an  der morgenimbiss wurde schnell bereitet aschenpuester warf des prinzen ring hinein der koch trug die tasse auf der prinz trank und fand am boden mit erstaunen seinen ring und fragte hastig wer war so frueh schon in der kueche','0','0' 
'bechstein','euer durchlaucht niemand als ich und der aschenpuester  antwortete der koch','0','0' 
'bechstein','schicke mir diesen burschen gleich einmal herein gebot der prinz und als aschenpuester kam sah ihn der prinz ganz scharf an aber der kraehenpelz verhuellte alle schoenheit','0','0' 
'bechstein','komme her tritt naeher aschenpuester gebot der prinz komm kaemme mich mein friseur liegt noch in den federn','0','0' 
'bechstein','aschenpuester gehorchte sie trat ganz nahe an den prinzen heran und straehlte ihm mit elfenbeinernem kamme das volle weiche haar der prinz befuehlte den kraehenpelz derselbe war an einigen stellen abgetragen daher etwas muerb und fadenscheinig und durch die abgeschabten faeden blitzte es so funkelklar wie morgentau das war der demantglanz des prachtgewandes das aschenpuester noch unter ihrem kraehenpelze trug','0','0' 
'bechstein','jetzt kenne ich dich o liebe rief voll unaussprechlicher freude der prinz jetzt bist du mein jetzt bin ich dein auf ewig und schloss die braut in die arme und kuesste sie','0','0' 
'bechstein','kurz vor der hochzeit bat die schoene braut sich von ihrem geliebten braeutigam noch eine gnade aus der gute koch der aschenpuester so wohlwollend aufgenommen und so freundlich und guetig sie behandelt hatte empfing von dem prinzen den ritterschlag und wurde zum','0','0' 
'bechstein','erbtruchsess','0','0' 
'bechstein','erhoben das war ihm recht da brauchte er das essen nicht mehr zu kochen wie sonst sondern konnte es an der fuerstlichen tafel in aller ruhe selbst mit verzehren helfen und als die hochzeit prachtvoll gefeiert wurde da trug er im vollen glanze seiner neuen wuerde geschmueckt mit stern und orden dem prinzlichen paare mit eigener hand die speisen auf','0','0' 
'bechstein','bruder sparer und bruder vertuer','0','0' 
'bechstein','es war einmal ein bauer der hatte zwei soehne die liess er handwerke lernen denn sprach er handwerk hat einen goldnen boden der eine sohn wurde ein schuhmacher der andere ein schneider und wie ihre lehrzeit beendigt war gingen sie auf die wanderschaft sie waren beide ein paar lustige brueder aber der schuhmacher vertat alle sein geld in rauchtabak schnupftabak und schnaps der schneider aber rauchte nicht schnupfte und schnapste nicht bisweilen riet er seinem bruder doch haushaelterisch mit dem gelde umzugehen aber der schuster lachte ihn aus und sagte wozu soll ich denn sparen du sparst ja sparer muss einen vertuer haben  sagt das sprichwort','0','0' 
'bechstein','so wanderten die guten gesellen ein ganzes jahr lang miteinander der schneider hielt sich einen besondern geldbeutel da hinein legte er jedesmal wenn sein bruder geld fuer unnuetze dinge ausgab ebensoviel aus der gemeinschaftlichen kasse die niemals reich war zu einem notpfennig und so tat er das ganze jahr hindurch und hatte seine freude daran wie das baeuchlein des beutelchens immer staerker wurde','0','0' 
'bechstein','nun kamen sie einmal miteinander in wortwechsel wieder ueber sparen und vertuen der schneider ruehmte sich des ersparten schatzes wo der schuster sagte es wird ein rechter bettel sein was du erspart hast darueber gelangten sie auf eine bruecke die hatte schoene breite und glatte steine auf ihrer einfassungsmauer und da wollte der schneider seinen bruder ueberzeugen dass sparen ein gut ding sei denn das sprichwort sagt spare in der zeit so hast du in der not und junges blut spar dein gut darben im alter wehe tut sie legten ihre raenzel ab und der schneider zog sein beutelchen und zaehlte die schoenen silbergroschen und sechser die vom langen tragen ganz roetlich geworden waren auf einem brueckenstein es war ein huebsches suemmchen und er freute sich koeniglich darueber der schuhmacher sah es ganz gleichgueltig stopfte sich eine pfeife und schlug eben feuer als ploetzlich ein so heftiger windstoss daher kam dass das schneiderlein gleich in den fluss geweht worden waere wenn die bruecke keine einfassung gehabt haette aber das geld das wehte der wind alles hinunter ins wasser der schneider stand starr vor schrecken der schuhmacher aber legte den brennenden schwamm auf die pfeife und fragte mit dem ruhigsten gesicht von der welt na bruder sparer wie viel hast du nun da heulte der schneider dass ihn der bock stiess so viel wie duhuhuhuhu so viel wie duhuhuhuhu','0','0' 
'bechstein','das blaue flaemmchen','0','0' 
